Id,DateReceived,ReceivedQ,DateValid,Authority,Constituency,AppType,AppCategory,StatsCategory,Urban_Rural,HousingType,RenewableType,Proposal,Location,Easting,Northing,Status@31Mar,Decision_Withdrawal,DecisionIssuedDate,DecidedQ,DateWithdrawn,WithdrawnQ,processingtime_wks,Live@31Mar,timeinsystem
A/2014/0618/O,15/12/2014,,15/12/2014,Derry and Strabane,FOYLE,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Site for traditional farm dwelling,Lands adjacent to 95 Fincairn Road  Drumahoe,"247,655","416,605",Approved,Approved,20/07/2016,Q2,,,78.8,, 
A/2014/0624/F,16/12/2014,,16/12/2014,Derry and Strabane,FOYLE,Full,Local,Civic,Rural: Countryside, ,Single wind turbine,Proposed erection of a wind turbine with a 40m hub height and a 30m rotor diameter with a max output not exceeding 250 kw,290m south west of 30 Creevagh Road  Co. Derry,"239,505","415,103",Approved,Approved,26/05/2016,Q1,,,71.4,, 
A/2014/0629/F,18/12/2014,,18/12/2014,Derry and Strabane,FOYLE,Full,Local,Mixed Use,Urban, , ,"Medical Building (totalling 6,901 gross sq m) with car parking in a semi-basement, Superstore (totalling 5,574 gross sq.m) associated car parking, Restaurant, Self Service Filling Station, servicing and landscaping with access/egress via Pennyburn Pass and Pennyburn Industrial Estate Road. (Addendum to Environmental Statement, Revised Retail Impact Assessment, Revised Transport Assessment and amended plans have been received)",Arntz Belting Company Ltd site  Pennyburn Pass and former Eurocentre West site  Pennyburn Industrial Estate Road  Pennyburn Industrial Estate Londonderry.,"243,491","418,753",Pending, ,,,,,,1,12 months and over
A/2015/0008/F,29/12/2014,,29/12/2014,Derry and Strabane,FOYLE,Full,Local,Commercial,Urban, , ,Retrospective application for retention of animal feed silo and proposed installation of one additional animal feed silo with erection of acoustic fence along northern boundary,66a Glenshane Road  Drumahoe,"247,051","414,651",Approved,Approved,30/06/2016,Q1,,,75,, 
A/2015/0049/F,26/01/2015,,02/02/2015,Derry and Strabane,FOYLE,Full,Local,Civic,Rural: Countryside, ,Single wind turbine,Installation of a 225kw wind turbine with a hub height of 30m and a rotor diameter of 27m,Lands 108m north west of 18 Killea Road Londonderry,"238,402","415,558",Pending, ,,,,,,1,12 months and over
A/2015/0052/F,28/01/2015,,28/01/2015,Derry and Strabane,FOYLE,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Proposed replacement dwelling,196 Glenshane Road  Londonderry,"249,008","412,252",Approved,Approved,26/04/2016,Q1,,,61.8,, 
A/2015/0053/F,29/01/2015,,29/01/2015,Derry and Strabane,FOYLE,Full,Local,Other,Urban, , ,Retention of temporary gas tank & enclosure,To rear of Building No. 70  Parade Ground  Ebrington Barracks  Limavady Road  Londonderry,"244,180","416,924",Approved,Approved,11/07/2016,Q2,,,72,, 
A/2015/0071/O,30/01/2015,,30/01/2015,Derry and Strabane,FOYLE,Outline,Local,Mixed Use,Rural: Countryside, , ,Redevelopment of former school site to provide a Retirement Village.,Former Thornhill College site at 123 Culmore Road  Derry (adjacent to St Catherines Convent 121 Culmore Road) BT48 8JF,"246,156","421,206",Pending, ,,,,,,1,12 months and over
A/2015/0073/O,06/02/2015,,06/02/2015,Derry and Strabane,EAST LONDONDERRY,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Site for chalet bungalow on a farm,Adjacent to 172 Altinure Road  Park  Claudy.,"260,342","402,194",Refused,Refused,22/11/2016,Q3,,,89.4,, 
A/2015/0114/A,26/02/2015,,26/02/2015,Derry and Strabane,FOYLE,Consent to Display,Local,Other,Rural: Countryside, , ,Retention of 2 no entrance signs,The Belfry Country Inn Hotel  171 Glenshane Road  Londonderry,"248,258","412,926",Approved,Approved,22/06/2016,Q1,,,65.4,, 
A/2015/0162/F,16/03/2015,,16/03/2015,Derry and Strabane,EAST LONDONDERRY,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Detached replacement dwelling with integrated 'granny flat' accommodation and associated parking/access,71 Cumber Road  Claudy,"253,919","406,317",Approved,Approved,26/10/2016,Q3,,,80.4,, 
A/2015/0163/O,16/03/2015,,16/03/2015,Derry and Strabane,FOYLE,Outline,Local,Residential,Rural: Settlement,Rural housing developments (settlement), ,Renewal of approval A/2008/0226/O for redevelopment of existing processing plant and open air concrete store to provide residential development with ancillary works,Ardmore Precast  25 Ballybogie Road  Ardmore  Londonderry,"246,998","412,824",Approved,Approved,23/09/2016,Q2,,,75.8,, 
A/2015/0165/O,18/03/2015,,18/03/2015,Derry and Strabane,FOYLE,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Site for cluster dwelling in line with policy CTY2A of PPS21,Lands to the North West of 122 Old Clooney Road and South of No's 8 and 10 Longfield Road  Eglinton,"253,696","421,353",Approved,Approved,11/07/2016,Q2,,,65.4,, 
A/2015/0166/F,20/03/2015,,20/03/2015,Derry and Strabane,EAST LONDONDERRY,Full,Local,Civic,Rural: Countryside, ,Single wind turbine,Erection of single wind turbine with a 40M hub height and 27M blade length,Approximately 310M SSW of 35 Terrydreen Road  Claudy  BT47 4TH,"260,823","404,506",Refused,Refused,26/08/2016,Q2,,,71.4,, 
A/2015/0171/F,23/03/2015,,23/03/2015,Derry and Strabane,FOYLE,Full,Local,Change of Use,Rural: Countryside, , ,Retention of existing allotments along with associated storage sheds (with proposed access and parking),Lands at Carrakeel Drive  Maydown Industrial Estate  Maydown,"248,044","420,212",Pending, ,,,,,,1,12 months and over
A/2015/0172/O,24/03/2015,,24/03/2015,Derry and Strabane,FOYLE,Outline,Local,Agricultural,Rural: Countryside, , ,#NAME?,Site adjacent 9 Tullanee Road  Eglinton,"253,876","420,020",Approved,Approved,25/04/2016,Q1,,,54,, 
A/2015/0181/F,26/03/2015,,26/03/2015,Derry and Strabane,EAST LONDONDERRY,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Replacement dwelling and garage,Approx. 135m North East of 27 Altaghoney Road  Claudy,"252,176","401,931",Approved,Approved,27/05/2016,Q1,,,58.2,, 
A/2015/0182/F,25/03/2015,,25/03/2015,Derry and Strabane,FOYLE,Full,Local,Mixed Use,Urban, , ,Community centre & 79 No residential units comprising of 60 No Houses; 19 No apartments & 1 No Communal Unit; Access Road & Associated site works.,Lands between 1-39 also 68-84 Glen Road and Templemore Park/Grafton Street 43 and 54 Lower Nassau Street  Londonderry,"242,760","417,960",Pending, ,,,,,,1,12 months and over
A/2015/0187/F,30/03/2015,,30/03/2015,Derry and Strabane,FOYLE,Full,Major,Residential,Rural: Countryside,Rural housing developments (countryside), ,"Erection of 53 dwellings consisting of 47 no houses and 6 no apartments, car parking, landscaping and ancillary development with access arrangements from Springtown Road, Derry (Amended proposal and plans)",Site adjacent to Sherriff's Glen  Springtown Road  Derry.,"241,163","418,586",Approved,Approved,09/12/2016,Q3,,,85,, 
B/2003/0054/F,29/01/2003,,29/01/2003,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Industrial,Rural: Countryside, , , New Asphalt Plant.,"Eden Quarry, Glenshane Road, Dungiven","276,346","406,472",Approved,Approved,29/07/2016,Q2,,,683,, 
B/2008/0405/F,30/10/2008,,30/10/2008,Causeway Coast and Glens,EAST LONDONDERRY,Full,Major,Industrial,Rural: Countryside, , ,"Proposed extraction of Sand and Gravel, adjacent to existing approved site, including Washing Plant, Mobile Sand Screener, Water Flocculation Plant, Clean Water Pond and Silt Pond.","Land 180m S.E. of 92 Clooney Road, Limavady","264,756","422,335",Pending, ,,,,,,1,12 months and over
B/2010/0027/F,02/02/2010,,02/02/2010,Causeway Coast and Glens,EAST LONDONDERRY,Full,Major,Residential,Urban,Urban housing developments, ,"Erection of residential development comprising 86 three storey, 33 two-and-a-half storey & 7 two storey dwellings, 36 apartments in three four storey blocks, access, landscaping and ancillary development","Lands at and surrounding the former Gorteen House Hotel and opposite Woodland Park, Glengiven Avenue and Glenside Brae, Limavady","267,553","421,540",Withdrawn,Withdrawn,,,06/01/2017,Q4,345.4,, 
B/2010/0294/F,03/09/2010,,03/09/2010,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Commercial,Urban, , ,"Proposed extension and alteration to existing licensed premises at 41 - 43 Catherine Street, Limavady.  Including the provision of additional bar area at both ground and first floor levels, new toilets, stores, basement keg store, external beer garden, smoking area and childrens play area, plus front elevation remodeling to Catherine Street.","41 and 43 Catherine Street, Limavady","266,963","423,027",Approved,Approved,02/09/2016,Q2,,,299,, 
B/2011/0115/F,08/04/2011,,08/04/2011,Causeway Coast and Glens,EAST LONDONDERRY,Full,Major,Mixed Use,Rural: Settlement, , ,"Mixed use site - consisting of retail units, offices and 21 no. dwellings with associated road works, drainage and landscaping.",Site at junction of Main Street and Ballyquin Road consisting of 40  42  44A  44B  50-56 Main Street and 430 Ballyquin Road  Dungiven.,"268,848","409,568",Pending, ,,,,,,1,12 months and over
B/2012/0046/F,05/03/2012,,05/03/2012,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Civic,Rural: Countryside, ,Hydroelectricity,To develop a Microhydro electricity generating renewable system (18kW) on the Wood Burn on the outskirts of Limavady. Electricity generated to be exported to the grid.,Turbine House 490m NNW of 195 Drumsurn Road  Limavady  Co. L'Derry Turbine House 140m SEE of 195 Drumsurn Road  Limavady  Co. L'Derry,"271,098","419,066",Pending, ,,,,,,1,12 months and over
B/2012/0157/F,08/06/2012,,08/06/2012,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Civic,Rural: Countryside, ,Hydroelectricity,"To develop a microhydro electricity generating renewable energy system (56.4kW).  Refurbishment of the original mill race and mill pond, construction of intake weir on the Castle river and a turbine house.",Turbine house 140m NW of 119 Drumsurn Road Limavady. Intake structure 200m east of 59 Ballyavelin Road Limavady,"270,354","421,010",Pending, ,,,,,,1,12 months and over
B/2012/0163/F,13/06/2012,,13/06/2012,Causeway Coast and Glens,EAST LONDONDERRY,Full,Major,Residential,Urban,Urban housing developments, ,Erection of 50no. dwellings with associated new road system and landscaping.,Lands to rear of and including 183 Roemill Road and to East of 175 Roemill Road Limavady,"267,332","421,400",Withdrawn,Withdrawn,,,16/12/2016,Q3,225.4,, 
B/2012/0182/F,25/06/2012,,25/06/2012,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Civic,Rural: Countryside, ,Hydroelectricity,To develop a microhydro electricity generating renewable energy system (20kW) on the Castle River on the outskirts of Limavady. Electricity generated to be exported to the grid.,Turbine house is 120m Due South of 167 Drumsurn Road  Limavady  BT49 0PE Intake structure is 600m Due South of 167 Drumsurn Road  Limavady  BT49 0PE,"270,952","419,732",Pending, ,,,,,,1,12 months and over
B/2012/0218/F,26/07/2012,,26/07/2012,Causeway Coast and Glens,EAST LONDONDERRY,Full,Major,Mixed Use,Rural: Countryside, , ,"Tourist retreat facilities to include Open farm with ARK theme building to house animals, cafe, kids play area and meditation rooms.   Erection of 3no, 3 bed  accommodation units.",300m South East Of 76 Altagarron Road  Dungiven.,"260,661","408,106",Pending, ,,,,,,1,12 months and over
B/2012/0334/F,19/12/2012,,19/12/2012,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Industrial,Rural: Countryside, , ,Extension to existing sand and gravel extraction area (identified as Quarry A under planning consent B/2005/0428/F) including part-retrospective extraction operations (Additional Plans and Waste Management Plan submitted),lands 130m east of no. 49 Tully Road  Ballykelly  County Londonderry,"264,801","422,206",Approved,Approved,09/06/2016,Q1,,,172.4,, 
B/2013/0030/F,06/02/2013,,06/02/2013,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Commercial,Urban, , ,"Alterations of existing building and two storey rear extension to accomodate enclosed stairwell, WC's and external smoking area.",48 Main Street  Limavady.,"267,077","423,315",Pending, ,,,,,,1,12 months and over
B/2013/0190/RM,06/09/2013,,06/09/2013,Causeway Coast and Glens,EAST LONDONDERRY,Reserved Matters,Local,Residential,Rural: Countryside,Rural housing developments (countryside), ,Proposed 2 no one and half storey dwellings with detached garages incorporating alterations to roadway & footpath on Bolea Park (Drainage Assessment Recevied 21st April 2015),Site adjacent to 7 Bolea Park  Limavady,"271,392","425,738",Pending, ,,,,,,1,12 months and over
B/2013/0200/F,23/09/2013,,23/09/2013,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Commercial,Rural: Settlement, , ,Application for the erection of a licensed marquee for occasional use on vacant lands 10m north east of Dungiven Castle for a period of 5 years,Lands 10m north east of Dungiven Castle  145 Main Street  Dungiven,"269,247","409,091",Refused,Refused,01/08/2016,Q2,,,142.2,, 
B/2013/0203/LBC,24/09/2013,,24/09/2013,Causeway Coast and Glens,EAST LONDONDERRY,Listed Building Consents,Local,Other,Rural: Settlement, , ,Erection of a licensed marquee for occasional use on vacant lands 10m North East of Dungiven.,Lands 10m North East of Dungiven Castle  145 Main Street  Dungiven,"269,248","409,092",Refused,Refused,01/08/2016,Q2,,,142,, 
B/2013/0204/F,25/09/2013,,25/09/2013,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Change of Use,Rural: Countryside, , ,Retrospective application for farm diversification for change of use of former military squash courts/store to renewable energy commercial workshop B1 use and alteration to existing boundary fence.,To the rear of 62 Windyhill Road  Limavady,"269,619","426,086",Pending, ,,,,,,1,12 months and over
B/2013/0205/A,25/09/2013,,25/09/2013,Causeway Coast and Glens,EAST LONDONDERRY,Consent to Display,Local,Other,Rural: Countryside, , ,Flat Sign Fixed to Wall,Adjacent to 60 Windyhill  Road  Artikelly Limavady,"269,600","426,006",Pending, ,,,,,,1,12 months and over
B/2013/0221/F,10/10/2013,,10/10/2013,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Agricultural,Rural: Countryside, , ,Retention of new cattle shed with slurry tank and retention of extension to existing cattle shed.,70m west of 6 Carrowclare Road  Limavady,"266,062","427,835",Approved,Approved,16/12/2016,Q3,,,159.2,, 
B/2013/0226/F,14/10/2013,,14/10/2013,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Civic,Rural: Countryside, ,Hydroelectricity, To develop a microhydro electricity generating renewable energy system (60kw) on the Gelvin River on the outskirts of Dungiven.  Electricity generated to be exported to the grid,Turbine house 593m NW of 173 Gelvin Road  Dungiven  Co Londonderry.  Intake structure 236m NW of 175 Gelvin Road,"274,771","412,424",Approved,Approved,20/06/2016,Q1,,,133.6,, 
B/2013/0228/F,16/10/2013,,16/10/2013,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Residential,Rural: Settlement,Rural housing developments (settlement), ,Erection of 2 single storey dwellings (rooms in attic) and detached garages,Rear of 27-39 Pollysbrae Road  Limavady,"266,976","418,159",Approved,Approved,15/06/2016,Q1,,,132.6,, 
B/2013/0237/F,25/10/2013,,25/10/2013,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,Retention of retaining wall to replace existing retaining wall to property.,10 Sheascan View  Foreglen  Dungiven.,"262,323","409,477",Approved,Approved,28/02/2017,Q4,,,166.6,, 
B/2013/0244/F,04/11/2013,,04/11/2013,Causeway Coast and Glens,EAST LONDONDERRY,Full,Major,Mixed Use,Rural: Settlement, , ,"Proposed new block built changing rooms., Proposed new car parking., All weather pitch to be converted to 3G surface",Burnfoot Recreation Grounds  Drumrane Road  Burnfoot,"268,102","413,452",Withdrawn,Withdrawn,,,14/09/2016,Q2,142.4,, 
B/2013/0247/F,08/11/2013,,08/11/2013,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Erection of split level dwelling and single storey garage under PPS 21 CTY 10 Dwellings on Farms landscaped and with associated site works,Lands approximately 110 metres northwest of no 20 New Line Road  Magheramore Limavady,"263,768","417,770",Pending, ,,,,,,1,12 months and over
B/2013/0265/F,29/11/2013,,29/11/2013,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Industrial,Rural: Countryside, , ,Retention of settlement lagoons (Additional Plans and Waste Management Plan Submitted),lands 350m east of no. 49 Tully Road  Ballykelly  County Londonderry,"264,979","422,229",Approved,Approved,05/05/2016,Q1,,,120.6,, 
B/2013/0267/F,28/11/2013,,28/11/2013,Causeway Coast and Glens,EAST LONDONDERRY,Full,Local,Agricultural,Rural: Countryside, , ,Proposed replacement of shed with new agricultural barn.,Adjacent to 5 Benone Avenue  Benone  Limavady.,"271,307","435,417",Approved,Approved,09/08/2016,Q2,,,133.8,, 
