Id,DateReceived,ReceivedQ,DateValid,Authority,Constituency,AppType,AppCategory,StatsCategory,Urban_Rural,HousingType,RenewableType,Proposal,Location,Easting,Northing,Status@31Mar,Decision_Withdrawal,DecisionIssuedDate,DecidedQ,DateWithdrawn,WithdrawnQ,processingtime_wks,Live@31Mar,timeinsystem
LA08/2016/0607/RM,11/05/2016,,11/05/2016,"Armagh, Banbridge and Craigavon",NEWRY AND ARMAGH,Reserved Matters,Local,Residential,Urban,Urban housing developments, ,"Proposed 4no. dwellings houses (phase 1) with housing estate roads, sewers and provision of serviced sites",Lands adjacent to and to the west of no.100 Cathedral Road  Armagh,"285,930","345,807",Approved,Approved,15/12/2017,Q3,,,80.2,, 
LA08/2016/0616/O,09/05/2016,,09/05/2016,"Armagh, Banbridge and Craigavon",UPPER BANN,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed dwelling and garage on a farm,50 metres east of no.44 Brackagh Moss Road  Portadown,"302,538","350,090",Approved,Approved,17/05/2017,Q1,,,51,, 
LA08/2016/0629/O,12/05/2016,,12/05/2016,"Armagh, Banbridge and Craigavon",UPPER BANN,Outline,Local,Residential,Rural: Settlement,Rural housing developments (settlement), ,Proposed site for 42 No. dwellings (Renewal of outline planning permission).,Adjacent to and to the rear of 4 Banbridge Road  Loughbrickland,"310,570","342,109",Approved,Approved,20/04/2017,Q1,,,46.8,, 
LA08/2016/0635/F,13/05/2016,,13/05/2016,"Armagh, Banbridge and Craigavon",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Settlement,Rural housing developments (settlement), ,Erection of 48 no two storey dwellings consisting of detached and semi detached dwellings with garages and associated siteworks,Site to the south of and adjacent to No 6 Main Street Laurelvale   and to the east and adjacent to 3 Jillian Heights Laurelvale,"300,747","347,583",Pending, ,,,,,,1,12 months and over
LA08/2016/0638/F,16/05/2016,,16/05/2016,"Armagh, Banbridge and Craigavon",UPPER BANN,Full,Local,Residential,Urban,Urban housing developments, ,"Erection of 48 dwellings- 16 Detached and 32 detached dwellings. Alterations to layout, house types and numbers approved under N/2003/0532/F)  including associated car parking and landscaping",Lands at Carnreagh Village  Mandeville Road  Portadown (Adjacent and west of Mandeville Road  Highfield Road Roundabout,"304,126","356,189",Approved,Approved,09/06/2017,Q1,,,53.2,, 
LA08/2016/0651/F,19/05/2016,,19/05/2016,"Armagh, Banbridge and Craigavon",SOUTH DOWN,Full,Local,Commercial,Rural: Countryside, , ,Full application for extension of existing storage shed to create employee and tenant recreation area. Additional boiler to have fuel store to provide renewable heat,245 Castlewellan Road  Banbridge BT32 3SG,"316,096","345,024",Pending, ,,,,,,1,12 months and over
LA08/2016/0669/O,20/05/2016,,20/05/2016,"Armagh, Banbridge and Craigavon",LAGAN VALLEY,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,"Proposed site for dwelling and garage on a farm (alternative siting, curtilage and access in substitution for approval ref.Q/2015/0024/O)",60m NW of 150 Ballymoney Road and opposite 6 Valley Road  Banbridge,"315,410","349,016",Approved,Approved,28/09/2017,Q2,,,67.6,, 
LA08/2016/0676/DCA,23/05/2016,,23/05/2016,Strategic Planning Division,LAGAN VALLEY,Other consents,Local,Other,Urban, , ,Demolition of 2 No. Footbridges due to safety reasons and replacement with new Footbridges at same location,Dromore Town Park  Banbridge Road  Dromore  Co.Down  BT25 1NE,"319,640","353,133",Pending, ,,,,,,1,12 months and over
LA08/2016/0681/O,25/05/2016,,25/05/2016,"Armagh, Banbridge and Craigavon",NEWRY AND ARMAGH,Outline,Local,Residential,Rural: Settlement,Rural housing developments (settlement), ,Residential Development comprising nine dwellings with new access from College Lands Road,Adjacent to and North of St. Peters Primary School  90 College Lands Road  Keenaghan  Charlemont  Moy  Co. Armagh,"286,280","355,077",Pending, ,,,,,,1,12 months and over
LA08/2016/0708/F,31/05/2016,,31/05/2016,"Armagh, Banbridge and Craigavon",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed erection of detached dwelling on existing residential development,105 metres South West of No. 229 Newtownhamilton Road  Ballymacnab  Armagh,"288,994","337,828",Approved,Approved,10/08/2017,Q2,,,59.6,, 
LA08/2016/0710/F,31/05/2016,,31/05/2016,"Armagh, Banbridge and Craigavon",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Settlement,Rural housing developments (settlement), ,Erection of 3no. dwellings including all siteworks,Lands between 31-45 Corrigan Hill Road  Dungannon BT71 6SL,"286,274","354,575",Withdrawn,Withdrawn,,,08/06/2017,Q1,51,, 
LA08/2016/0724/F,03/06/2016,,03/06/2016,"Armagh, Banbridge and Craigavon",UPPER BANN,Full,Local,Agricultural,Rural: Countryside, , ,Retention of shed for storage of agricultural machinery as part of applicant's farm,To the rear of 37 Artabrackagh Road  Portadown,"299,577","350,870",Approved,Approved,04/12/2017,Q3,,,75.2,, 
LA08/2016/0729/O,03/06/2016,,03/06/2016,"Armagh, Banbridge and Craigavon",NEWRY AND ARMAGH,Outline,Local,Residential,Urban,New single urban dwellings, ,Erection of single detached two storey dwelling,80 metres north of no.2 Portadown Road  Armagh BT61 9EE,"288,549","345,927",Withdrawn,Withdrawn,,,27/06/2017,Q1,53,, 
LA08/2016/0742/F,07/06/2016,,07/06/2016,"Armagh, Banbridge and Craigavon",UPPER BANN,Full,Local,Agricultural,Rural: Countryside, , ,Erection of Agricultural Building,100 metres South West of 55 Plantation Road  Portadown  Craigavon  BT63 5NH,"306,456","350,829",Pending, ,,,,,,1,12 months and over
LA08/2016/0749/O,08/06/2016,,08/06/2016,"Armagh, Banbridge and Craigavon",UPPER BANN,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed site for dwelling and garage on a farm.,Between 26 and 28 Drumanphy Road  Portadown  BT62 1QX,"295,031","356,216",Approved,Approved,25/05/2017,Q1,,,48,, 
LA08/2016/0751/F,08/06/2016,,08/06/2016,"Armagh, Banbridge and Craigavon",UPPER BANN,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,Proposed erection of infill dwelling house with garage and associated landscaping and site works (revised proposal and plans),Lands adjacent and East of No. 22A Derryvinney Road  Derrylileagh  Portadown  Armagh  BT62 1SX,"293,208","361,874",Withdrawn,Withdrawn,,,09/08/2017,Q2,58.2,, 
LA08/2016/0768/F,10/06/2016,,10/06/2016,"Armagh, Banbridge and Craigavon",FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed dwelling and garage,25 metres north of 144 Clonmore Road  Dungannon,"287,877","359,666",Refused,Refused,03/07/2017,Q2,,,52.8,, 
LA08/2016/0774/F,13/06/2016,,13/06/2016,"Armagh, Banbridge and Craigavon",UPPER BANN,Full,Local,Residential,Rural: Settlement,Rural housing developments (settlement), ,Erection of 12 dwellings and associated works (Additional information received - drainage and ecological assessments) .,Lands adjacent to 12-24 Moss View  Waringstown and 40 metres South East of 1-4 Donard Place  adjacent to 16-21 Moss Road and 84-88 Cambrai Heights,"310,306","355,784",Pending, ,,,,,,1,12 months and over
LA08/2016/0779/F,08/06/2016,,08/06/2016,"Armagh, Banbridge and Craigavon",NEWRY AND ARMAGH,Full,Local,Change of Use,Rural: Countryside, , ,Change of use from existing dwelling to farm office,95 metres North East of Number 71 Keady Road  Ballyheridan  Armagh  BT60 3AS,"287,307","343,245",Pending, ,,,,,,1,12 months and over
LA08/2016/0784/O,14/06/2016,,14/06/2016,"Armagh, Banbridge and Craigavon",NEWRY AND ARMAGH,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Erection of one and a half storey replacement dwelling and garage,Lands 150 metres north west of 152 Madden Road  Keady  Armagh,"282,106","335,897",Approved,Approved,19/06/2017,Q1,,,50.4,, 
LA08/2016/0809/O,17/06/2016,,17/06/2016,"Armagh, Banbridge and Craigavon",UPPER BANN,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Site for dwelling and garage,35 metres east of 19 Tierney Road  Newry,"311,137","336,820",Refused,Refused,17/05/2017,Q1,,,45.4,, 
LA08/2016/0823/F,21/06/2016,,21/06/2016,"Armagh, Banbridge and Craigavon",UPPER BANN,Full,Local,Residential,Urban,Urban housing developments, ,Erection of 10 dwellings change of house type / proposal from 18no. apartments approved under N/2006/0494/F),40 metres north west of 123 Riverglade Manor  Lurgan,"306,704","357,758",Approved,Approved,21/04/2017,Q1,,,41.6,, 
LA08/2016/0833/F,23/06/2016,,23/06/2016,"Armagh, Banbridge and Craigavon",NEWRY AND ARMAGH,Full,Local,Other,Rural: Countryside, , ,Infilling and levelling of lands with Topsoil to form level agricultural Lands (Retrospective),Lands 240 metres South West of 98 Killycapple Road  Armagh  BT60 2AL,"290,672","340,061",Pending, ,,,,,,1,12 months and over
LA08/2016/0842/F,24/06/2016,,24/06/2016,"Armagh, Banbridge and Craigavon",NEWRY AND ARMAGH,Full,Local,Commercial,Rural: Countryside, , ,Proposed single storey extension to provide kitchen and associated stores,Basil Sheils Pub  80 Dundrum Road  Tassagh  Armagh,"286,932","336,153",Pending, ,,,,,,1,12 months and over
LA08/2016/0846/O,24/06/2016,,24/06/2016,"Armagh, Banbridge and Craigavon",UPPER BANN,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Site for dwelling,Lands 65 metres North West of 34 Boconnell Lane  Lurgan  BT66 6NE,"305,713","359,767",Approved,Approved,18/10/2017,Q3,,,65.6,, 
LA08/2016/0859/O,28/06/2016,,28/06/2016,"Armagh, Banbridge and Craigavon",NEWRY AND ARMAGH,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Site for dwelling,Lands 46 metres South of No. 31 Legacorry Road and 49 metres North West of No. 29 Legacorry Road  Richhill  Co. Armagh,"294,910","348,717",Approved,Approved,16/06/2017,Q1,,,48.2,, 
LA08/2016/0860/F,14/06/2016,,14/06/2016,"Armagh, Banbridge and Craigavon",SOUTH DOWN,Full,Local,Civic,Rural: Settlement, ,Biomass/anaerobic digester,"Regularisation of alterations to supermarket previously approved under application Q/2012/0022/F (creation of new floorspace at first floor level for storage area), proposed change of use of first floor storage area to restaurant and retention of change of use from storage area to delicatessen and bakery kitchen with erection of extension to accommodate lift and external staircase. Proposed enlarged service and delivery area with new boundary wall/guard rail. Demolition of two dwellings (nos. 11 and 12 Kiltarriff Park, Rathfriland) and change of use of open space to facilitate onsite parking.  Proposed staff car parking to rear of petrol filling station. Retention of biomass boiler. Landscaping, street lighting and associated site works.",66-83 Newry Street  Rathfriland and 11 and 12 Kiltarriff Park  Rathfriland  Newry,"319,651","333,603",Pending, ,,,,,91.6,1,12 months and over
LA08/2016/0870/F,28/06/2016,,28/06/2016,"Armagh, Banbridge and Craigavon",NEWRY AND ARMAGH,Full,Local,Agricultural,Rural: Countryside, , ,Retention and alteration of existing agricultural building for use as a dry agricultural store to include infilling of existing slurry tank,Lands adjacent and east of no.55 Cabragh Road  Armagh BT61 8DX,"286,913","349,158",Pending, ,,,,,90.8,1,12 months and over
LA08/2016/0871/F,27/06/2016,,27/06/2016,"Armagh, Banbridge and Craigavon",SOUTH DOWN,Full,Local,Civic,Rural: Countryside, , ,"33 kv three phase overhead line connection from existing pole 1116 to new termination pole 1140 to connect into Rathfriland Central substation, crossing Townlands Aughnavallog, Tirferow, and Drumarkin; total length: 2306 metres",From pole 1116 approximately 120 metres south of 38A Grallogh Road  Rathfriland BT34 5PD to the new termination pole 1140 approximately 180 metres west of 23 Drumarkin Road  Rathfriland BT34 5ND,"320,425","334,639",Approved,Approved,22/11/2017,Q3,,,70.4,, 
LA08/2016/0900/O,01/07/2016,,01/07/2016,"Armagh, Banbridge and Craigavon",NEWRY AND ARMAGH,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Site for dwelling and garage on a farm,70 metres south west of 22 Clare Road  Tandragee,"301,175","341,989",Approved,Approved,06/11/2017,Q3,,,67.2,, 
LA08/2016/0901/O,01/07/2016,,01/07/2016,"Armagh, Banbridge and Craigavon",SOUTH DOWN,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Site for dwelling and garage on a farm,Adjacent to 18 Sentry Box Road  Annaclone  Banbridge,"316,238","341,037",Withdrawn,Withdrawn,,,08/11/2017,Q3,67.6,, 
LA08/2016/0907/F,05/07/2016,,05/07/2016,"Armagh, Banbridge and Craigavon",NEWRY AND ARMAGH,Full,Local,Mixed Use,Urban, , ,Proposed retention of existing wall and creation of hard standing yard area in association with previously approved commercial units (currently under construction),Lands at 43 Keady Road  Armagh,"287,177","344,087",Pending, ,,,,,,1,12 months and over
LA08/2016/0912/F,05/07/2016,,05/07/2016,"Armagh, Banbridge and Craigavon",NEWRY AND ARMAGH,Full,Local,Other,Rural: Countryside, , ,Erection of dwelling and garage on a farm ( variation of condition 4 which seeks to increase the ridge height from 5.5m to 6.5m to Planning Approval LA08/2015/0739/O),150 metres NNE of 38 Ballygroobany Road Hamiltonsbawn,"295,893","345,460",Approved,Approved,09/06/2017,Q1,,,46.2,, 
LA08/2016/0918/F,06/07/2016,,06/07/2016,"Armagh, Banbridge and Craigavon",LAGAN VALLEY,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed dwelling on a farm,Existing farm at 100 metres to the South of 40 Barban Hill  Dromore  Co. Down,"319,761","352,577",Withdrawn,Withdrawn,,,07/04/2017,Q1,37.8,, 
LA08/2016/0919/F,05/07/2016,,05/07/2016,"Armagh, Banbridge and Craigavon",SOUTH DOWN,Full,Local,Change of Use,Rural: Countryside, , ,"Retention of auxiliary storage area, parking and proposed new boundary fence, associated with an existing engineering business. New and used containers are brought on site, stored externally as shown 1:500 plan then repaired and or converted into site huts, corporate boxes etc in the existing workshop",Adjacent and east of no76 Waringsford Road  Banbridge,"317,480","347,158",Pending, ,,,,,,1,12 months and over
LA08/2016/0921/F,07/07/2016,,07/07/2016,"Armagh, Banbridge and Craigavon",UPPER BANN,Full,Local,Residential,Urban,Urban housing developments, ,"Development of 35 no. dwellings (5 detached, 22 semi-detached, 8 apartments) and associated road and landscape areas (amended scheme).",Old Mill  Ballydown Road  Banbridge BT32 4JB,"313,928","345,134",Approved,Approved,28/07/2017,Q2,,,52.4,, 
LA08/2016/0933/O,08/07/2016,,08/07/2016,"Armagh, Banbridge and Craigavon",NEWRY AND ARMAGH,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), , Site for domestic dwelling and garage,400 metres south west of 151 Battleford Road  Cabragh  Armagh  BT61 8BT,"281,761","347,709",Approved,Approved,13/04/2017,Q1,,,38.2,, 
LA08/2016/0935/F,08/07/2016,,08/07/2016,"Armagh, Banbridge and Craigavon",UPPER BANN,Full,Local,Residential,Urban,Urban housing developments, ,"Erection of 11 no dwellings consisting of 5 no detached and 6 no semi-detached dwellings and associated siteworks and including the demolition of partially constructed dwellings on sites 15-17 Pollock Mews, Lurgan",Lands to the rear of 6-14 Pollock Mews at the Hollows  Gilford Road  Lurgan and lands at 15-17 Pollock Mews,"308,296","356,796",Approved,Approved,10/05/2017,Q1,,,41.4,, 
LA08/2016/0943/F,08/07/2016,,08/07/2016,"Armagh, Banbridge and Craigavon",UPPER BANN,Full,Local,Civic,Rural: Countryside, , ,"New wastewater treatment works to replace the existing wastewater treatment works. Proposed works consists of 1 No. inlet screen, 2 No primary settlement tanks (PST), 2 No Rotating Biological Contractors (RBC), 2 No Final Settlement Tanks (FST) and 1 No FE PS and associated ancillary works. Storage provided for Sludge, greater than Formula A and storm flows.",Robinsonstown Wastewater Treatment Works  10 metres East of The Birches Primary School  14 Clonmakate Road  Portadown  Craigavon  BT62 1LR,"294,116","361,008",Approved,Approved,12/04/2017,Q1,,,38,, 
LA08/2016/0944/F,11/07/2016,,11/07/2016,"Armagh, Banbridge and Craigavon",UPPER BANN,Full,Local,Residential,Urban,Urban housing developments, ,"Proposed Housing Development consisting of 6 No 2 Storey Detached dwellings, 18 No semi detached dwellings and 21 No Townhouse dwellings and associated site works.",Lands 30 metres South of 37-42 Ballyoran Heights  Ballyoran  Portadown  BT62 1DN accessed off Ballyoran Hill  Ballyoran  Portadown  BT62 1DJ,"300,186","354,594",Refused,Refused,06/02/2018,Q4,,,78.4,, 
