ID,DateReceived,ReceivedQ,DateValid,Authority,LPA19CD,LPA19NM,Constituency,AppType,Classification,StatsCategory,Urban_Rural,HousingType,RenewableType,Proposal,SiteAddress,Easting,Northing,Status@31Mar,Decision_Withdrawal,DecisionIssuedDate,DecidedQ,DateWithdrawn,WithdrawnQ,processingtime_wks,Live@31Mar,timeinsystem
LA04/2022/1083/F,25-May-2022,,25-May-2022,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Major,Residential,Urban,Urban housing developments, ,"Residential development comprising 115 units (apartments & duplexes including 27 social housing units) with associated private and communal amenity space, landscaping, parking provision, access, relocation of existing sub station and site works (amended description & scheme)",Lands at London Road/Lismore Street Belfast BT6 8HH,"335,301","373,205",Approved,Approved,04-Sep-2024,Q2,,,112.8,, 
LA10/2022/0583/F,25-May-2022,,25-May-2022,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Settlement,Rural housing developments (settlement), ,Proposed housing development consisting of 14 no. two storey semi-detached dwellings with associated roads and landscaping.,Lands adjacent to and south of Railway Park   Mantlin Road   Kesh,"218,302","363,499",Approved,Approved,13-Aug-2024,Q2,,,109.8,, 
LA05/2022/0525/F,26-May-2022,,26-May-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Residential,Rural: Settlement,New single rural dwellings (settlement), ,Dwelling and garage (Amended plans),Site 117 Limestone Meadows   Moira   BT67 0UU,"315,696","360,244",Pending, ,,,,,,1,12 months and over
LA06/2022/0539/F,26-May-2022,,26-May-2022,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Commercial,Urban, , ,7 No. light industrial units and associated parking.(Amended site plan),Lands immediately to the West of 28 Balloo Drive   Bangor   BT19 7QY,"350,773","379,317",Pending, ,,,,,,1,12 months and over
LA05/2022/0538/O,30-May-2022,,30-May-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed farm dwelling,adjacent to and south of 9a Pothill Lane   Lisburn,"331,091","360,017",Refused,Refused,26-Sep-2024,Q2,,,115.4,, 
LA05/2022/0552/RM,30-May-2022,,30-May-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Reserved Matters,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Proposed off site replacement dwelling and garage,2 Moyrusk Road   Lisburn   BT67 0HZ and lands to the south of 2,"320,464","362,900",Approved,Approved,30-Jul-2024,Q2,,,107.2,, 
LA07/2022/0919/F,30-May-2022,,13-Jun-2022,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",STRANGFORD,Full,Local,Agricultural,Rural: Countryside, , ,Retention of existing agricultural building within existing farm yard,57 Craigy Road   Saintfield   BT24 7BZ,"338,541","360,774",Pending, ,,,,,,1,12 months and over
LA09/2022/0696/F,30-May-2022,,30-May-2022,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Agricultural,Rural: Countryside, , ,Infilling of existing farmland with inert material (clay and topsoil) for land improvements,90M South Of 30 Loughdoo Road Kildress,"268,550","378,297",Approved,Approved,08-May-2024,Q1,,,96.2,, 
LA01/2022/0620/F,31-May-2022,,01-Jun-2022,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,NORTH ANTRIM,Full,Major,Mixed Use,Rural: Countryside, , ,"Proposed extension to existing premises, involving an extension of an existing industrial building for the assembly of material handling equipment, including installation of new replacement paint line system and associated extension of the service yard and new car park and associated works.",69 Frosses Road   Ballymoney,"297,574","424,573",Approved,Approved,11-Apr-2024,Q1,,,92.0,, 
LA05/2022/0541/F,31-May-2022,,31-May-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Other,Rural: Countryside, , ,"Non compliance with condition 6 of LA05/2018/0952/F- existing dwelling to be demolished, together with amended sightlines (amended proposal description)",21 Crumlin Road   Ballinderry Upper   Lisburn   BT28 2JU,"313,187","369,063",Approved,Approved,23-Dec-2024,Q3,,,127.6,, 
LA05/2022/0634/F,31-May-2022,,29-Jun-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,BELFAST SOUTH,Full,Local,Mixed Use,Urban, , ,"Proposed residential development of 30no. apartments in 4 blocks, vehicular access via the approved development to the west and north from Mealough Road, public open space including a part of the Carryduff Greenway pedestrian and cycle route from Saintfield Road to the approved development at Mealough Road, vehicular and pedestrian/ cycle bridge crossing Carryduff River and all ancillary development including car parking and private open space (Amended plans and additonal information)",Land south of 615 Saintfield Road   Carryduff,"336,674","365,798",Pending, ,,,,,,1,12 months and over
LA06/2022/0558/F,31-May-2022,,31-May-2022,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Urban,Urban extensions and alterations, ,"Alterations to front elevation including two storey porch and portico, a 1.5 storey double garage to the side, single storey carport to the front, first floor extension to the rear, replacement bay window to the rear and altered entrance gates.",15 Clanbrassil Road   Cultra   Holywood   BT18 0AR,"340,785","380,288",Approved,Approved,18-Apr-2024,Q1,,,93.2,, 
LA08/2022/0733/O,31-May-2022,,31-May-2022,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Outline,Local,Residential,Rural: Countryside,Rural housing developments (countryside), ,Site for one dwelling and garage within a cluster.,"Immediately adjacent to and north west of 28 Dobbin Road and immediately adjacent to and south west of 115 Drumnasoo Road, Portadown with access onto Dobbin Road (amended site address and amended plan).","298,583","351,333",Withdrawn,Withdrawn,,,11-Oct-2024,Q3,117.4,, 
LA09/2022/0697/F,31-May-2022,,31-May-2022,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Civic,Rural: Countryside, ,Single wind turbine,Proposed replacement EWT DW54 Turbine to replace the existing operational turbine in order to promote further production of greener energy.,203M NW Of 10 Lower Kildress Road Cookstown,"277,556","377,848",Approved,Approved,29-Apr-2024,Q1,,,94.8,, 
LA10/2022/0602/F,31-May-2022,,02-Jun-2022,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,WEST TYRONE,Full,Local,Civic,Rural: Countryside, ,Other,"Amended plans and proposal to include new borehole for ground water extraction.   Proposed hydrogen production facility (in association with previously approved wind turbine applications LA10/2019/0208/F, LA10/2018/1146/F & LA10/2018/0249/F) within 2 self contained containers (12 x 2.4m) including associated ancillary site works, enclosed compound, security fencing and new laneway.",480m NE of 136 Effernan Road   Trillick,"233,185","352,112",Approved,Approved,13-Sep-2024,Q2,,,113.0,, 
LA11/2022/0658/F,31-May-2022,,13-Jun-2022,Derry and Strabane,N13000006,Derry City and Strabane LPA,WEST TYRONE,Full,Local,Residential,Rural: Settlement,Rural housing developments (settlement), ,Erection of 3 No. dwellings,"Site between 116 Urney Road & 1 Bellscourt and lands to the rear of 9 & 11 Bellscourt, Clady","229,845","394,337",Pending, ,,,,,,1,12 months and over
LA05/2022/0543/F,01-Jun-2022,,01-Jun-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Residential,Rural: Settlement,Rural other (settlement), ,Change of house types from previous approved under application LA05/2015/0040/F (Retrospective),Sites 3 and 79 Governors Gate Demesne   Hillsborough   BT26 6TH,"325,470","359,101",Approved,Approved,13-Mar-2025,Q4,,,138.2,, 
LA11/2022/0661/F,01-Jun-2022,,13-Jun-2022,Derry and Strabane,N13000006,Derry City and Strabane LPA,FOYLE,Full,Local,Change of Use,Urban, , ,Retention of change of use from single family dwelling to short term rental tourism accommodation,Charlotte House   4 Northland Way   Derry   BT48 7JX,"243,061","417,639",Pending, ,,,,,,1,12 months and over
LA01/2022/0694/F,06-Jun-2022,,17-Jun-2022,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Change of Use,Rural: Countryside, , ,"Extension of domestic curtilage by creation of lawn and planting of boundary hedge, making a material change in the use of land and erection of roadside fence.",104 Edenbane Road   Kilrea,"288,628","413,653",Approved,Approved,06-Mar-2025,Q4,,,135.2,, 
LA05/2022/0564/O,06-Jun-2022,,08-Jun-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Outline,Local,Residential,Rural: Countryside,Rural housing developments (countryside), ,"Site for 2 no. detached dwellings, garages and associated site works (renewal of existing permission LA05/2019/0808/O)",Land between 82 and 82a Moira Road   Hillsborough   BT26 6DY,"322,340","359,471",Refused,Refused,30-May-2024,Q1,,,98.0,, 
LA05/2022/0570/F,06-Jun-2022,,08-Jun-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Commercial,Rural: Countryside, , ,Proposed storage unit for storage of soil,125a Lisburn Road   Ballymurphy   Ballynahinch   BT24 8TS,"333,578","354,384",Approved,Approved,30-Jul-2024,Q2,,,106.2,, 
LA06/2022/0563/F,06-Jun-2022,,06-Jun-2022,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Proposed detached single-storey garage and associated site works,Lands approx 15m NE of 5 Creighton's Green Road Holywood BT18 0HQ,"341,509","379,144",Pending, ,,,,,,1,12 months and over
LA07/2022/0898/F,06-Jun-2022,,06-Jun-2022,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Residential,Rural: Settlement,Rural housing developments (settlement), ,Single two storey detached dwelling with proposed access from Manse Road and associated site works. (Amended Proposal),Rear Gardens of Nos 115 and 117 Main Street   Dundrum,"340,543","336,527",Approved,Approved,10-Oct-2024,Q3,,,116.8,, 
LA07/2022/0939/F,06-Jun-2022,,17-Jun-2022,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",STRANGFORD,Full,Local,Civic,Rural: Countryside, , ,Replacement boat house ancillary to existing camping tourism development to facilitate water sports,180m north west of 22 Ringhaddy Road   Killinchy,"352,911","358,503",Pending, ,,,,,,1,12 months and over
LA05/2022/0561/O,07-Jun-2022,,07-Jun-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,SOUTH ANTRIM,Outline,Local,Residential,Rural: Countryside,Rural housing developments (countryside), ,Proposed outline application for 2 infill dwellings under PPS21,Land east of 1B Lower Slievenacloy Road   Lisburn,"321,264","371,457",Withdrawn,Withdrawn,,,07-Aug-2024,Q2,107.6,, 
LA05/2022/0562/F,07-Jun-2022,,07-Jun-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,BELFAST EAST,Full,Local,Residential,Urban,Urban housing developments, ,"Proposed residential development comprising of 14 no. apartments (1 no. 1-bed and 13 no. 2-bed) with private and communal amenity space, bin and bicycle storage, landscaping, car parking and all associated site works (amended proposal)",Lands at 933 Upper Newtownards Road   Dundonald (amended address),"341,758","374,035",Approved,Approved,31-Mar-2025,Q4,,,140.0,, 
LA06/2022/0572/F,07-Jun-2022,,07-Jun-2022,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Urban,Urban housing developments, ,"2 No. detached two-storey dwellings with associated garages, new entrance gates and pillars, and associated site works (Amended plans)",Lands to the rear of 18 Ailsa Road   Holywood   BT18 0AS,"341,164","380,590",Pending, ,,,,,,1,12 months and over
LA07/2022/0910/F,07-Jun-2022,,07-Jun-2022,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Residential,Urban,Urban housing developments, ,Demolition of existing derelict building in conservation area and replacement with proposed building incorporating 6 apartments with amenity space. New boundary wall to rear of building and link to existing alleyway leading to Church Street.,10-12 Scotch Street Downpatrick,"348,666","344,680",Refused,Refused,29-May-2024,Q1,,,98.0,, 
LA07/2022/0912/DCA,07-Jun-2022,,07-Jun-2022,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Other consents,Local,Other,Urban, , ,Demolition of vacant buildings (already partially demolished with approval) at 10-12 Scotch Street including facade,10-12 Scotch Street Downpatrick,"348,667","344,680",Refused,Refused,29-May-2024,Q1,,,98.0,, 
LA03/2022/0595/F,08-Jun-2022,,17-Jun-2022,Antrim and Newtownabbey,N13000001,Antrim and Newtownabbey LPA,SOUTH ANTRIM,Full,Local,Mixed Use,Rural: Countryside, , ,"Proposed Change of use and extensions to existing buildings to accommodate: Extension of Shed 1 to provide a new Materials Recovery Facility Building (MRF) for the sorting and bulking and processing of mixed dry recyclables; change of use of Shed 3 to a Authorised Treatment Facility (ATF) for the depollution and dismantling of End of Life Vehicles (ELV’s), including extension of Shed 2; external storage areas; and associated works (Part Retrospective).",51 Ballyutoag Road   Belfast   BT14 8SR,"328,534","378,873",Pending, ,,,,,,1,12 months and over
LA04/2022/1206/F,08-Jun-2022,,05-Aug-2022,Belfast,N13000004,Belfast LPA,BELFAST NORTH,Full,Major,Mixed Use,Urban, , ,"Demolition of existing 1960s three-storey block and caretakers house and erection of split level two-storey extension and refurbishment of original school building to provide 21no. classrooms, including 4no. support classrooms, a nurture suite and a school canteen. New boundary walls with railings, landscaping, car parking, new access from the Shankill Road and retention of existing access from Upper Riga Street. Works to include 4no temporary classroom units for the duration of construction work.",Glenwood Primary School   4-22 Upper Riga Street   Belfast   BT13 3GW.,"332,092","374,932",Approved,Approved,17-Jan-2025,Q4,,,121.8,, 
